CODE LIST NAME,CODE VALUE,CODE NAME,COMMON,HOTEL,DYNAMIC PACKAGING,VEHICLE,INSURANCE,AIR,CRUISE,RAIL,DEFINITION,DATE
Additional Detail Type,,ADT,,,,,,,,,,2003-06-01,
,152,Perimeter seating,,*,,,,,,,,2006-09-22,
,153,Talk show,,*,,,,,,,,2006-09-22,
,154,Head table,,*,,,,,,,,2006-09-22,
,155,Rear screen projection,,*,,,,,,,,2006-09-22,
,156,Riser,,*,,,,,,,,2006-09-22,
,157,Dance floor,,*,,,,,,,,2006-09-22,
,158,Data projector,,*,,,,,,,,2006-09-22,
,159,Laptop computer,,*,,,,,,,,2006-09-22,
,160,Easel ,,*,,,,,,,,2006-09-22,
,161,35mm projector with remote,,*,,,,,,,,2006-09-22,
,162,Blackboard with eraser & chalk,,*,,,,,,,,2006-09-22,
,163,Lectern (standing),,*,,,,,,,,2006-09-22,
,164,Lectern (table),,*,,,,,,,,2006-09-22,
,165,Microphone - wired lavaliere,,*,,,,,,,,2006-09-22,
,166,Microphone - wired lectern,,*,,,,,,,,2006-09-22,
,167,Microphone - wired standing,,*,,,,,,,,2006-09-22,
,168,Microphone - wired table,,*,,,,,,,,2006-09-22,
,169,Microphone - wireless lavaliere,,*,,,,,,,,2006-09-22,
,170,Microphone - wireless lectern,,*,,,,,,,,2006-09-22,
,171,Microphone - wireless standing,,*,,,,,,,,2006-09-22,
,172,Microphone - wireless table,,*,,,,,,,,2006-09-22,
,173,Overhead projector,,*,,,,,,,,2006-09-22,
,174,Personal computer - desktop,,*,,,,,,,,2006-09-22,
,175,Personal computer - laptop,,*,,,,,,,,2006-09-22,
,176,Personal computer - Mac,,*,,,,,,,,2006-09-22,
,177,Video monitor,,*,,,,,,,,2006-09-22,
,178,LCD TV,,*,,,,,,,,2008-09-25,
,179,Plasma TV,,*,,,,,,,,2008-09-25,
,180,Outdoor function space,,*,,,,,,,,2010-11-05,
Meeting Room Format Code,,MRF,,,,,,,,,,2003-06-01,
,1,Banquet,,*,,,,,,,,2003-06-01,
,2,Classroom,,*,,,,,,,,2003-06-01,
,3,Conference ,,*,,,,,,,,2003-06-01,
,4,Round tables,,*,,,,,,,,2003-06-01,
,5,Theatre,,*,,,,,,,,2003-06-01,
,6,U Shape,,*,,,,,,,,2003-06-01,
,7,Reception,,*,,,,,,,,2003-06-01,
,8,Boardroom,,*,,,,,,,,2005-03-24,
,9,Open square,,*,,,,,,,,2005-03-24,
,10,Rounds for 8,,*,,,,,,,,2005-07-29,
,11,Rounds for 10,,*,,,,,,,,2005-07-29,
,12,Tabletop exhibits,,*,,,,,,,changed from Table top exhibits,2008-12-12,
,13,8' x 10' exhibits,,*,,,,,,,,2005-07-29,
,14,10' x 10' exhibits,,*,,,,,,,,2005-07-29,
,15,Ballroom,,*,,,,,,,,2006-05-11,
,16,Exhibit,,*,,,,,,,,2006-05-11,
,17,Island Exhibit,,*,,,,,,,,2006-09-22,
,18,Peninsula Exhibit,,*,,,,,,,,2006-09-22,
,19,Perimeter Exhibit,,*,,,,,,,,2006-09-22,
,20,Banquet Rounds for 12,,*,,,,,,,,2006-09-22,
,21,Classroom - 2 per 6 ft. tables,,*,,,,,,,,2006-09-22,
,22,Classroom - 3 per 6 ft. tables,,*,,,,,,,,2006-09-22,
,23,Classroom - 3 per 8 ft. tables,,*,,,,,,,,2006-09-22,
,24,Classroom - 4 per 8 ft. tables,,*,,,,,,,,2006-09-22,
,25,Classroom (Chevron) - 2 per 6 ft. tables,,*,,,,,,,,2006-09-22,
,26,Classroom (Chevron) - 3 per 6 ft. tables,,*,,,,,,,,2006-09-22,
,27,Classroom (Chevron) - 3 per 8 ft. tables,,*,,,,,,,,2006-09-22,
,28,Classroom (Chevron) - 4 per 8 ft. tables,,*,,,,,,,,2006-09-22,
,29,Cocktail Rounds,,*,,,,,,,,2006-09-22,
,30,Crescent Rounds of 5,,*,,,,,,,,2006-09-22,
,31,Crescent Rounds of 6,,*,,,,,,,,2006-09-22,
,32,Crescent Rounds,,*,,,,,,,,2006-09-22,
,33,E-shaped,,*,,,,,,,,2006-09-22,
,34,Existing,,*,,,,,,,,2006-09-22,
,35,Flow (no tables or chairs),,*,,,,,,,,2006-09-22,
,36,Hollow square,,*,,,,,,,,2006-09-22,
,37,Perimeter Seating,,*,,,,,,,,2006-09-22,
,38,Registration,,*,,,,,,,,2006-09-22,
,39,Royal conference,,*,,,,,,,,2006-09-22,
,40,Talk Show,,*,,,,,,,,2006-09-22,
,41,Theater - Semi-circle,,*,,,,,,,,2006-09-22,
,42,Theater - Chevron,,*,,,,,,,,2006-09-22,
,43,T-shaped,,*,,,,,,,,2006-09-22,
,44,U-shaped ,,*,,,,,,,,2006-09-22,
,45,Custom,,,,,,,,,,2008-01-17,
,46,Foyer,,,,,,,,,,2008-01-17,
Message Content Code,,MCC,,,,,,,,,,2005-11-11,
,1,Room type availability,,*,,,,,,,,2005-11-11,
,2,Rate availability,,*,,,,,,,,2005-11-11,
,3,Room/rate availability,,*,,,,,,,,2005-11-11,
,4,Segment availability,,*,,,,,,,,2005-11-11,
,5,Segment/room availability,,*,,,,,,,,2005-11-11,
,6,House availability,,*,,,,,,,,2005-11-11,
,7,Hurdle rate update,,*,,,,,,,,2005-11-11,
,8,Rate update,,*,,,,,,,,2005-11-11,
,9,Group rate update,,*,,,,,,,,2005-11-11,
,10,Package rate update,,*,,,,,,,,2005-11-11,
,11,Best rate available update,,*,,,,,,,,2007-06-25,
Misc Ticketing Code,,MTC,,,,,,,,,,2009-03-20,
,1,SITA fare,,,,,,*,,,,2009-03-20,
,2,Global fares,,,,,,*,,,,2009-03-20,
,3,EDS fares,,,,,,*,,,,2009-03-20,
,4,Manually calculated fare,,,,,,*,,,,2009-03-20,
,5,Half-automatic global fares,,,,,,*,,,,2009-03-20,
,6,Conjunction ticket,,,,,,*,,,,2009-03-20,
,7,Not yet sold,,,,,,*,,,,2009-03-20,
,8,Sold,,,,,,*,,,,2009-03-20,
,9,Cancelled,,,,,,*,,,,2009-03-20,
,10,Reported,,,,,,*,,,,2009-03-20,
,11,Copied this transaction,,,,,,*,,,,2009-03-20,
,12,Created this transaction,,,,,,*,,,,2009-03-20,
,13,Modified this transaction,,,,,,*,,,,2009-03-20,
,14,Deleted this transaction,,,,,,*,,,,2009-03-20,
,15,Recreated this transaction,,,,,,*,,,,2009-03-20,
,16,To be deleted,,,,,,*,,,,2009-03-20,
,17,Stored without checks,,,,,,*,,,,2009-03-20,
,18,Eligible for ETKT,,,,,,*,,,,2009-03-20,
,19,Selected,,,,,,*,,,,2009-03-20,
,20,Split from PNR,,,,,,*,,,,2009-03-20,
,21,Staff fare,,,,,,*,,,,2009-03-20,
,22,Loyalty fare,,,,,,*,,,,2009-03-20,
Modification Type,,MOD,,,,,,,,,,2005-05-18,
,1,Cancel entire booking file,,,,,,*,,,,2005-05-18,
,2,Cancel partly,,,,,,*,,,,2005-05-18,
,3,Name change - correction,,,,,,*,,,,2005-05-18,
,4,Name change - new,,,,,,*,,,,2005-05-18,
,5,Other,,,,,,*,,,,2005-05-18,
,6,Split only,,,,,,*,,,,2005-05-18,
,7,Split and update,,,,,,*,,,,2005-05-18,
,8,Delete and add name,,,,,,*,,,,2010-09-13,
Name Type,,NAM,,,,,,,,,,2003-06-01,
,1,Former,*,,,,,,,,,2003-06-01,
,2,Nickname,*,,,,,,,,,2003-06-01,
,3,Alternate,*,,,,,,,,,2003-06-01,
,4,Maiden,*,,,,,,,,,2003-06-01,
Option Type Code,,OTC,,,,,,,,,,2004-10-04,
,1,Yes,,*,,,,,,,,2004-10-04,
,2,No,,*,,,,,,,,2004-10-04,
,3,Not applicable,,*,,,,,,,,2004-10-04,
,4,Not available,,*,,,,,,,,2004-10-04,
Other Time Type,,OTT,,,,,,,,,,2003-06-01,
,1,Estimated time,,,,,,*,,,,2003-06-01,
,2,Actual time,,,,,,*,,,,2003-06-01,
,3,Gate time,,,,,,*,,,,2003-06-01,
,4,Gate early time,,,,,,*,,,,2003-06-01,
,5,Gate late time,,,,,,*,,,,2003-06-01,
,6,Sched take off time,,,,,,*,,,,2003-06-01,
,7,Late take off time,,,,,,*,,,,2003-06-01,
,8,Sched runway time,,,,,,*,,,,2003-06-01,
,9,Late runway time,,,,,,*,,,,2003-06-01,
,10,Early runway time,,,,,,*,,,,2003-06-01,
Package Type ,,PKG,,,,,,,,,,2003-06-01,
,1,Motor inclusive,,,*,,,,,,,2003-06-01,
,2,Fly drive,,,*,,,,,,,2003-06-01,
,3,Flight only,,,*,,,,,,,2003-06-01,
,4,Air inclusive,,,*,,,,,,,2003-06-01,
,5,Ferry inclusive,,,*,,,,,,,2003-06-01,
,6,Rail inclusive,,,*,,,,,,,2003-06-01,
,7,Accommodation,,,*,,,,,,,2003-06-01,
,8,Sport,,,*,,,,,,,2003-06-01,
,9,Sailing,,,*,,,,,,,2003-06-01,
Package Option Type,,PKO,,,,,,,,,,2009-09-18,
,1,Club Pass,,,*,,,,,,,2009-09-18,
,2,Insurance,,,*,,,,,,,2009-09-18,
,3,Meal Plan,,,*,,,,,,,2009-09-18,
,4,Ticket,,,*,,,,,,,2009-09-18,
,5,Transfer,,,*,,,,,,,2009-09-18,
,6,Other,,,*,,,,,,,2009-09-18,
Participation Level ,,PLC,,,,,,,,,,2004-11-11,
,1,Interactive sell,,,,,,*,,,Sells are done via Type A communication,2004-11-11,
,2,Seamless availability,,,,,,*,,,Availability is requested from the vendor's system via Type A communication,2004-11-11,
,3,Direct response,,,,,,*,,,A Type B (teletype) booking request will result in an acknowledgement with a record locator from the vendor,2004-11-11,
,4,Direct access availability,,,,,,*,,,Availability is checked via terminals attached from one system to another,2004-11-11,
,5,Interactive sell and seamless availability,,,,*,,,,,,2006-06-28,
Payment Type,,PMT,,,,,,,,,,2003-06-01,
,1,Cash,,*,,,,,,,,2003-06-01,
,2,Direct bill,,*,,,,,,,,2003-06-01,
,3,Voucher,,*,,,,,,,,2003-06-01,
,4,Pre-pay,,*,,,,,,,,2003-06-01,
,5,Credit card,,*,,,,,,,,2003-06-01,
,6,Debit card,,*,,,,,,,,2003-06-01,
,7,Check,,*,,,,,,,,2003-06-01,
,8,Deposit,,,,*,,,,,,2003-06-01,
,9,Business account,,*,,,,,,,,2003-06-01,
,10,Central bill,,*,,,,,,,,2003-06-01,
,11,Coupon,,*,,,,,,,,2003-06-01,
,12,Business check,,*,,,,,,,,2003-06-01,
,13,Personal check,,*,,,,,,,,2003-06-01,
,14,Money order,,*,,,,,,,,2003-06-01,
,15,Redemption,,*,,,,,,,,2003-06-01,
,16,Barter,,*,,,,,,,,2003-06-01,
,17,Miscellaneous charge order,,*,,,,,,,,2005-01-04,
,18,Travel agency name/address,,*,,,,,,,,2005-03-24,
,19,Travel agency IATA number,,*,,,,,,,,2005-03-24,
,20,Certified check,,*,,,,,,,,2005-03-24,
,21,Club membership ID,,*,,,,,,,,2005-03-24,
,22,Frequent guest number,,*,,,,,,,,2005-03-24,
,23,Frequent traveler number,,*,,,,,,,,2005-03-24,
,24,Guest name/address,,*,,,,,,,,2005-03-24,
,25,Special industry program,,*,,,,,,,,2005-03-24,
,26,Tour order,,*,,,,,,,,2005-03-24,
,27,Traveler's check,,*,,,,,,,,2005-03-24,
,28,Wire payment,,*,,,,,,,,2005-03-24,
,29,Company name/address,,*,,,,,,,,2005-05-18,
,30,Corporate ID/CD number,,*,,,,,,,,2005-05-18,
,31,Guarantee,,*,,,,,,,,2006-01-24,
,32,Other information,,*,,,,,,,,2007-05-14,
,33,Override guarantee information,,*,,,,,,,,2007-05-14,
,34,Corporate,,,,,,*,,,,2008-11-19,
,35,Airline payment card,,,,,,*,,,,2008-11-19,
,36,Air travel card,,,,,,*,,,,2008-11-19,
,37,Miscellaneous,,,,,,*,,,,2009-06-08,
,38,None,,,,,,*,,,,2009-06-08,
,39,Ticket,,,,,,*,,,,2009-06-08,
,40,Payment manager,,*,,,,,,,,2010-06-21,
Pets Policy Code,,PET,,,,,,,,,,2003-06-01,
,1,Cats only,,*,,,,,,,,2003-06-01,
,2,Dogs only,,*,,,,,,,,2003-06-01,
,3,Large domestic animals,,*,,,,,,,,2003-06-01,
,4,Midsize domestic animals,,*,,,,,,,,2003-06-01,
,5,Small domestic animals only,,*,,,,,,,,2003-06-01,
,6,Working animals only,,*,,,,,,,Seeing eye dogs as well as working dogs such as K9 drug or agricultural enforcement dogs.,2003-06-01,
,7,All pets,,*,,,,,,,,2004-09-23,
,8,Small domestic animals,,*,,,,,,,,2005-03-24,
,9,Working animals,,*,,,,,,,,2005-03-24,
,10,Domestic pets,,*,,,,,,,,2005-04-18,
Phone Location Type,,PLT,,,,,,,,,,2003-06-01,
,1,Brand reservations office,,*,,,,,,,,2003-06-01,
,2,Central reservations office,,*,,,,,,,,2003-06-01,
,3,Property reservation Office,,*,,,,,,,,2003-06-01,
,4,Property direct,,*,,,,,,,,2003-06-01,
,5,Sales office,,*,,,,,,,,2003-06-01,
,6,Home,,,,,,*,,,,2004-10-04,
,7,Office,,,,,,*,,,,2004-10-04,
,8,Other,,,,,,*,,,,2004-10-04,
,9,Managing company,,*,,,,,,,,2005-03-24,
Phone Technology Type,,PTT,,,,,,,,,,2003-06-01,
,1,Voice,*,*,,,,,,,,2003-06-01,
,2,Data,*,,,,,,,,,2003-06-01,
,3,Fax,*,*,,,,,,,,2003-06-01,
,4,Pager,*,*,,,,,,,,2003-06-01,
,5,Mobile,*,*,,,,,,,,2003-06-01,
,6,TTY,*,*,,,,,,,,2003-06-01,
,7,Telex,,*,,,,,,,,2003-06-01,
,8,Voice over IP,,*,,,,,,,,2005-08-31,
Phone Use Type,,PUT,,,,,,,,,,2003-06-01,
,1,Emergency contact,*,,,,,,,,,2003-06-01,
,2,Travel arranger,*,,,,,,,,,2003-06-01,
,3,Daytime contact,*,,,,,,,,,2003-06-01,
,4,Evening contact,*,,,,,,,,,2003-06-01,
,5,Contact,,*,,,,,,,,2003-06-01,
,6,Toll free number,,*,,,,,,,,2003-06-01,
,7,Guest use,,*,,,,,,,,2003-06-01,
,8,Pickup contact,,,,*,,,,,,2006-05-30,
,9,Electronic document reference,,,,,,,,,,2008-12-05,
Physically Challenged Feature Code,,PHY,,,,,,,,,,2003-06-01,
,1,Americans with Disabilities Act (ADA) compliance,,*,,,,,,,,2003-06-01,
,2,Audible emergency alarm for sight impaired guest,,*,,,,,,,,2003-06-01,
,3,Bathroom vanity in guest rooms for disabled person height,,*,,,,,,,,2003-06-01,
,4,Bed types of wheelchair accessible rooms,,*,,,,,,,,2003-06-01,
,5,Closet rods in guest rooms for disabled person height,,*,,,,,,,,2003-06-01,
,6,Complies with Local/State/Federal laws for disabled,,*,,,,,,,,2003-06-01,
,7,"Describe in detail how your kitchen is accessible. Include special appliances, lowered cabinets, where dishes are kept, are upper cabinets usable.",,*,,,,,,,,2003-06-01,
,8,Does hotel have accessible parking?,,*,,,,,,,,2003-06-01,
,9,Door width in inches,,*,,,,,,,,2003-06-01,
,10,Elevators have Braille Instructions,,*,,,,,,,,2003-06-01,
,11,Emergency exit signs in Braille,,*,,,,,,,,2003-06-01,
,12,Emergency info in Braille,,*,,,,,,,,2003-06-01,
,13,Flashing door knocker available for disabled person,,*,,,,,,,,2003-06-01,
,14,Impairment aids available,,*,,,,,,,,2003-06-01,
,15,Light switches in guest rooms for disabled persons height,,*,,,,,,,,2003-06-01,
,16,List available room types for disabled persons- 8 fields,,*,,,,,,,,2003-06-01,
,17,Lowered deadbolt in guest room for disabled persons height (in feet),,*,,,,,,,,2003-06-01,
,18,Lowered deadbolt in guest room for disabled persons height (in inches),,*,,,,,,,,2003-06-01,
,19,Number of each room type equipped for disabled persons- 8 fields,,*,,,,,,,,2003-06-01,
,20,Number of roll-in showers available for disabled person,,*,,,,,,,,2003-06-01,
,21,Number of rooms for disabled persons equipped with standard tub,,*,,,,,,,,2003-06-01,
,22,Number of rooms with Braille,,*,,,,,,,,2003-06-01,
,23,Number of rooms with wheelchair accessible showers,,*,,,,,,,,2003-06-01,
,24,Number of wheelchair accessible rooms,,*,,,,,,,,2003-06-01,
,25,Other services for persons with disabilities,,*,,,,,,,,2003-06-01,
,26,Peephole in guest room for disabled person height (in ft),,*,,,,,,,,2003-06-01,
,27,Peephole in guest room for disabled person height (in inches),,*,,,,,,,,2003-06-01,
,28,Public areas wheelchair accessible for disabled,,*,,,,,,,,2003-06-01,
,29,Service animals allowed on property for people with disabilities,,*,,,,,,,,2003-06-01,
,30,Thermostat in guest for disabled persons height (in feet),,*,,,,,,,,2003-06-01,
,31,Thermostat in guest for disabled persons height (in inches),,*,,,,,,,,2003-06-01,
,32,Toilet seat in guest rooms for disabled person,,*,,,,,,,,2003-06-01,
,33,Vibrating alarm available for disabled persons,,*,,,,,,,,2003-06-01,
,34,Visual emergency alarm for hearing impaired guest,,*,,,,,,,,2003-06-01,
,35,What room types have wheel-in showers? (free form stringbox),,*,,,,,,,,2003-06-01,
,36,Wheelchairs available,,*,,,,,,,,2003-06-01,
,37,Which floors have handicapped rooms,,*,,,,,,,,2003-06-01,
,38,Grab bars in bathroom,,*,,,,,,,,2003-06-01,
,39,Telephone for hearing impaired,,*,,,,,,,,2003-06-01,
,40,Light switches in guest rooms for disabled persons height (feet),,*,,,,,,,,2003-06-01,
,41,Light switches in guest rooms for disabled persons height (inches),,*,,,,,,,,2003-06-01,
,42,Wheelchair accessible elevators,,*,,,,,,,,2005-03-24,
,43,Hearing impaired services,,*,,,,,,,,2005-03-24,
,44,Bathtub seat,,*,,,,,,,,2005-03-24,
,45,Closed caption TV,,*,,,,,,,,2005-03-24,
,46,Safety bars in shower,,*,,,,,,,,2005-03-24,
,47,Television amplifier,,*,,,,,,,,2005-03-24,
,48,Walk-in shower,,*,,,,,,,,2005-03-24,
,49,Ramp access,,*,,,,,,,,2005-04-18,
,50,Handicapped parking,,*,,,,,,,,2005-04-18,
,51,Handicapped van parking,,*,,,,,,,,2005-04-18,
,52,Raised toilet seat with grab bars,,*,,,,,,,,2005-05-18,
,53,Bathroom doors open outwards,,*,,,,,,,,2005-08-31,
,54,Accommodations have bath in bedroom,,*,,,,,,,,2005-08-31,
,55,Elevator access to all levels,,*,,,,,,,,2005-08-31,
,56,Elevator near disability accessible rooms,,*,,,,,,,,2005-08-31,
,57,Emergency cord/button system in bathroom,,*,,,,,,,,2005-08-31,
,58,Emergency cord/button system in bedroom,,*,,,,,,,,2005-08-31,
,59,Emergency instructions in pictorial form,,*,,,,,,,,2005-08-31,
,60,Emergency procedures for disabled guests,,*,,,,,,,,2005-08-31,
,61,Facilities for blind people only,,*,,,,,,,,2005-08-31,
,62,Facilities for deaf people only,,*,,,,,,,,2005-08-31,
,63,Feather free bedding/pillows available,,*,,,,,,,,2005-08-31,
,64,Flat terrain between parking and entrance,,*,,,,,,,,2005-08-31,
,65,Hearing induction loop system installed,,*,,,,,,,,2005-08-31,
,66,Restaurant/bar menus available in Braille,,*,,,,,,,,2005-08-31,
,67,Restaurant/bar menus available in 14pt print,,*,,,,,,,,2005-08-31,
,68,Roll-in shower area with bathroom seat,,*,,,,,,,,2005-08-31,
,69,Service dogs allowed,,*,,,,,,,,2005-08-31,
,70,Staff proficient in sign language,,*,,,,,,,,2005-08-31,
,71,Staff trained in service to disabled guests,,*,,,,,,,,2005-08-31,
,72,Steps/staircases have handrails,,*,,,,,,,,2005-08-31,
,73,Steps/staircases have color markings,,*,,,,,,,,2005-08-31,
,74,Subtitles/closed captions available on TV,,*,,,,,,,,2005-08-31,
,75,Tactile/14pt print signage throughout hotel,,*,,,,,,,,2005-08-31,
,76,Vibrating pillows available,,*,,,,,,,,2005-08-31,
,77,Height of bathroom basin,,*,,,,,,,,2005-08-31,
,78,Height of bathroom toilet seat,,*,,,,,,,,2005-08-31,
,79,Height of controls at highest operable part for bath,,*,,,,,,,,2005-08-31,
,80,Height of controls at highest operable part for roll-in shower,,*,,,,,,,,2005-08-31,
,81,Height of disable guest bed including mattress,,*,,,,,,,,2005-08-31,
,82,Height of elevator external buttons,,*,,,,,,,,2005-08-31,
,83,Height of elevator internal buttons,,*,,,,,,,,2005-08-31,
,84,Height from ground to light switches in bathroom,,*,,,,,,,,2005-08-31,
,85,Height of non-slip handrails adjacent to bathroom toilet,,*,,,,,,,,2005-08-31,
,86,Height of non-slip handrails adjacent to bath,,*,,,,,,,,2005-08-31,
,87,Height of non-slip handrails in shower area,,*,,,,,,,,2005-08-31,
,88,Width/diameter of clear floor space in front of bath,,*,,,,,,,,2005-08-31,
,89,Length/depth of clear floor space in front of bath,,*,,,,,,,,2005-08-31,
,90,Width/diameter of clear floor space in front of guest bathroom toilet,,*,,,,,,,,2005-08-31,
,91,Length/depth of clear floor space in front of guest bathroom toilet,,*,,,,,,,,2005-08-31,
,92,Width/diameter of clear floor space at main hotel entrance,,*,,,,,,,,2005-08-31,
,93,Width/diameter of clear floor space at main restaurant entrance,,*,,,,,,,,2005-08-31,
,94,Width/diameter of elevator clear door opening space,,*,,,,,,,,2005-08-31,
,95,Width/diameter of maincorridors,,*,,,,,,,,2005-08-31,
,96,Width/diameter of wheelchair turning space in bathroom,,*,,,,,,,,2005-08-31,
,97,Width/diameter of wheelchair turning space in bedroom,,*,,,,,,,,2005-08-31,
,98,Width/diameter of wheelchair turning space in lobby/reception area,,*,,,,,,,,2005-08-31,
,99,Width/diameter of clear opening space at bathroom door,,*,,,,,,,,2005-08-31,
,100,Width/diameter of clear opening space at bedroom door,,*,,,,,,,,2005-08-31,
,101,Height of elevator internal handrails,,*,,,,,,,,2005-08-31,
,102,Accessible baths,,*,,,,,,,,2006-09-16,
,103,Braille/large print literature,,*,,,,,,,,2006-09-16,
,104,Adapted room doors,,*,,,,,,,,2006-09-16,
,105,Bedroom wheelchair access,,*,,,,,,,,2006-09-16,
,106,Special needs menus,,*,,,,,,,,2006-09-16,
,107,Wide entrance,,*,,,,,,,,2006-09-16,
,108,Wide corridors,,*,,,,,,,,2006-09-16,
,109,Wide restaurant entrance,,*,,,,,,,,2006-09-16,
,110,Roll-in shower available,,*,,,,,,,,2006-07-17,
,111,Lever handles on guest room doors,,*,,,,,,,,2010-01-05,
,112,Lowered night guards on guest room doors,,*,,,,,,,,2010-01-05,
,113,Lowered electrical outlets,,*,,,,,,,,2010-01-05,
,114,Bathtub grab bars,,*,,,,,,,,2010-01-05,
,115,Adjustable height hand-held shower wand,,*,,,,,,,,2010-01-05,
,116,TTY/TTD compatible,,*,,,,,,,,2010-01-05,
Picture Category Code,,PIC,,,,,,,,,,2003-06-01,
,1,Exterior view,,*,,,,,,,,2003-06-01,
,2,Lobby view,,*,,,,,,,,2003-06-01,
,3,Pool view,,*,,,,,,,,2003-06-01,
,4,Restaurant,,*,,,,,,,,2003-06-01,
,5,Health club,,*,,,,,,,,2003-06-01,
,6,Guest room,,*,,,,,,,,2003-06-01,
,7,Suite,,*,,,,,,,,2003-06-01,
,8,Meeting room,,*,,,,,,,,2003-06-01,
,9,Ballroom ,,*,,,,,,,,2003-06-01,
,10,Golf course,,*,,,,,,,,2003-06-01,
,11,Beach,,*,,,,,,,,2003-06-01,
,12,Spa,,*,,,,,,,,2003-06-01,
,13,Bar/Lounge,,*,,,,,,,,2003-06-01,
,14,Recreational facility,,*,,,,,,,,2003-06-01,
,15,Logo,,*,,,,,,,,2005-10-18,
,16,Basics,,*,,,,,,,,2005-10-18,
,17,Map,,*,,,,,,,,2005-10-18,
,18,Promotional,,*,,,,,,,,2005-10-18,
,19,Hot news,,*,,,,,,,,2005-10-18,
,20,Miscellaneous,,*,,,,,,,,2005-10-18,
,21,Guest room amenity,,*,,,,,,,,2006-04-11,
,22,Property amenity,,*,,,,,,,,2006-04-11,
,23,Business center,,*,,,,,,,,2006-04-11,
Position Accuracy,,PAC,,,,,,,,,,2010-03-09,
,1,Exact,,*,,,,,,,,2010-03-09,
,2,Block,,*,,,,,,,,2010-03-09,
,3,Street,,*,,,,,,,,2010-03-09,
,4,Intersection,,*,,,,,,,,2010-03-09,
,5,Zip9Code,,*,,,,,,,,2010-03-09,
,6,Zip7Code,,*,,,,,,,,2010-03-09,
,7,Zip5Code,,*,,,,,,,,2010-03-09,
,8,City,,*,,,,,,,,2010-03-09,
,9,State,,*,,,,,,,,2010-03-09,
,10,Country,,*,,,,,,,,2010-03-09,
,11,County,,*,,,,,,,,2010-03-09,
,12,Property,,*,,,,,,,,2010-03-09,
Pricing Processing Code,,PPC,,,,,,,,,,2008-05-30,
,1,Base fare only,,,,,,*,,,,2008-05-30,
,2,Specified class,,,,,,*,,,,2008-05-30,
,3,Tax exempt,,,,,,*,,,,2008-05-30,
,4,Securate pricing,,,,,,*,,,,2008-05-30,
,5,Code only fares,,,,,,*,,,,2008-05-30,
,6,Lower fare found,,,,,,*,,,,2008-05-30,
,7,Penalty applies,,,,,,*,,,,2008-05-30,
,8,Discount applies,,,,,,*,,,,2008-05-30,
,9,Multiple classes,,,,,,*,,,,2008-05-30,
,10,Low fare,,,,,,*,,,,2008-05-30,
,11,Price quote,,,,,,*,,,,2008-05-30,
,12,Store price,,,,,,*,,,,2008-05-30,
,13,No break,,,,,,*,,,,2008-05-30,
,14,Departure tax only,,,,,,*,,,,2008-05-30,
,15,Open return only,,,,,,*,,,,2008-05-30,
,16,Access,,,,,,*,,,,2008-05-30,
,17,Append valid dates,,,,,,*,,,,2008-05-30,
,18,Pricing instruction,,,,,,*,,,,2008-05-30,
,19,Ticket record,,,,,,*,,,,2008-05-30,
,20,End transaction,,,,,,*,,,,2008-05-30,
,21,Net fare,,,,,,*,,,,2008-05-30,
,22,Pricing pseudo error,,,,,,*,,,,2008-05-30,
,23,Prepriced,,,,,,*,,,,2008-05-30,
,24,PreTicket,,,,,,*,,,,2008-05-30,
Pricing Qualifier Code,,PQC,,,,,,*,,,,2008-05-30,
,1,Copy,,,,,,*,,,,2008-05-30,
,2,Manual,,,,,,*,,,,2008-05-30,
,3,Remove,,,,,,*,,,,2008-05-30,
,4,Quote,,,,,,*,,,,2008-05-30,
,5,Price,,,,,,*,,,,2008-05-30,
,6,Rebook,,,,,,*,,,,2008-05-30,
,7,Direct access,,,,,,*,,,,2008-05-30,
,8,Seamless,,,,,,*,,,,2008-05-30,
,9,Core,,,,,,*,,,,2008-05-30,
Price Type Code,,PRI,,,,,,,,,,2005-11-11,
,1,Air add on,,,,,,,*,,,2005-11-11,
,2,Amount received,,,,,,,*,,,2005-11-11,
,3,Balance due,,,,,,,*,,,2005-11-11,
,4,Bus program,,,,,,,*,,,2005-11-11,
,5,Cruise rate,,,,,,,*,,,2005-11-11,
,6,Deposit amount,,,,,,,*,,,2005-11-11,
,7,Deviation service charge,,,,,,,*,,,2005-11-11,
,8,Gross totals,,,,,,,*,,,2005-11-11,
,9,Included air fees,,,,,,,*,,,2005-11-11,
,10,Insurance,,,,,,,*,,,2005-11-11,
,11,Net commission total,,,,,,,*,,,2005-11-11,
,12,Non-commissionable fares,,,,,,,*,,,2005-11-11,
,13,Packages,,,,,,,*,,,2005-11-11,
,14,Penalty,,,,,,,*,,,2005-11-11,
,15,Service charge,,,,,,,*,,,2005-11-11,
,16,Shore excursion fee,,,,,,,*,,,2005-11-11,
,17,Special services,,,,,,,*,,,2005-11-11,
,18,Taxes and fees,,,,,,,*,,,2005-11-11,
,19,Transfers,,,,,,,*,,,2005-11-11,
,20,VAT,,,,,,,*,,,2005-11-11,
,21,Admin cruise only air sea,,,,,,,*,,,2005-11-11,
,22,Admin air sea cruise only,,,,,,,*,,,2005-11-11,
,23,Addl deviation SVC charge,,,,,,,*,,,2005-11-11,
,24,Balance due CC,,,,,,,*,,,2005-11-11,
,25,Balance due check,,,,,,,*,,,2005-11-11,
